,Actual Values,Predicted Values,Gender,Age Group,Year In,Month In,Year Out,Month Out,Country_Code
216548,1,1,2,6,2019,2,2019,2,2
211113,0,1,2,7,2019,2,2019,2,4
68670,1,0,2,7,2018,3,2018,3,5
267668,1,1,2,2,2019,3,2019,4,1
405519,1,1,1,5,2019,7,2019,7,1
115738,0,0,2,1,2018,8,2018,8,5
336418,1,1,1,7,2019,5,2019,5,2
47308,0,0,2,7,2017,12,2017,12,12
71424,1,1,1,4,2018,3,2018,3,2
139042,0,0,1,7,2018,10,2018,10,5
218386,1,1,2,7,2019,2,2019,2,2
569996,0,0,1,4,2020,4,2020,4,5
76039,0,1,1,1,2018,4,2018,4,5
559054,0,0,1,5,2020,2,2020,2,2
65132,1,1,1,4,2018,3,2018,3,2
66720,0,0,1,6,2018,3,2018,3,5
322425,0,1,2,5,2019,5,2019,5,1
285830,0,0,1,2,2019,4,2019,4,5
237446,0,1,1,3,2019,3,2019,3,4
427092,0,0,1,6,2019,7,2019,7,5
358241,0,0,1,2,2019,5,2019,5,2
286271,0,0,1,2,2019,4,2019,4,1
123581,1,1,1,2,2018,8,2018,9,1
57145,0,0,2,7,2018,1,2018,1,5
121157,1,0,2,7,2018,8,2018,8,5
234513,1,1,1,7,2019,2,2019,3,2
502693,0,0,1,2,2017,11,2017,11,7
539968,1,0,1,7,2018,10,2018,10,5
513778,1,0,2,7,2018,2,2018,2,2
351473,0,0,1,7,2019,5,2019,5,7
170148,1,1,2,6,2018,11,2018,11,2
245688,1,1,2,6,2019,3,2019,3,2
463121,0,0,2,1,2019,10,2019,10,5
424937,0,0,2,2,2019,7,2019,7,5
435933,0,0,1,4,2019,8,2019,8,5
560248,0,0,1,3,2019,6,2019,6,7
423752,0,0,2,3,2019,7,2019,7,5
36536,0,0,1,7,2017,11,2017,11,7
434554,0,0,2,7,2019,8,2019,8,1
359228,1,1,1,6,2019,5,2019,6,2
67412,0,0,1,7,2018,3,2018,3,2
523811,0,0,1,7,2018,4,2018,4,2
118549,0,0,1,7,2018,8,2018,8,7
563761,0,0,1,2,2019,7,2019,7,7
179391,1,1,1,5,2018,12,2018,12,2
30329,0,0,1,2,2017,9,2017,9,7
213566,1,1,1,3,2019,2,2019,2,1
217722,0,1,2,5,2019,2,2019,2,5
71032,0,0,1,7,2018,3,2018,3,7
92502,1,1,2,3,2018,5,2018,5,5
107956,1,1,1,7,2018,7,2018,7,5
521666,0,1,1,2,2018,4,2018,4,2
296882,1,0,2,3,2019,4,2019,4,5
529913,0,0,1,3,2018,6,2018,6,7
358510,0,0,2,4,2019,5,2019,5,2
70915,0,0,1,7,2018,3,2018,3,2
402081,0,0,1,6,2019,6,2019,6,2
232173,1,1,2,6,2019,2,2019,2,1
146064,0,0,1,7,2018,10,2018,10,2
484829,0,0,2,7,2020,1,2020,1,7
29807,0,0,2,4,2017,9,2017,9,5
574057,0,0,2,4,2019,11,2019,11,7
339370,0,1,1,7,2019,5,2019,5,1
436746,0,0,2,6,2019,8,2019,8,5
527107,0,0,2,7,2018,5,2018,5,7
75412,0,0,2,7,2018,4,2018,4,5
2392,1,0,1,4,2017,1,2017,1,2
412153,0,0,1,6,2019,7,2019,7,17
130578,0,0,1,7,2018,9,2018,9,1
173568,1,1,1,5,2018,11,2018,12,2
552806,1,0,1,4,2019,3,2019,3,7
1542,0,0,1,6,2017,1,2017,1,1
317119,1,1,1,3,2019,5,2019,5,1
401785,0,1,2,7,2019,6,2019,6,2
537544,0,0,2,7,2018,9,2018,9,7
421530,0,0,1,3,2019,7,2019,7,4
134414,1,1,2,3,2018,9,2018,9,5
204918,0,0,1,7,2019,1,2019,1,2
362604,0,1,1,7,2019,5,2019,5,2
244432,1,1,2,2,2019,3,2019,3,5
350071,1,0,2,2,2019,5,2019,5,2
238595,1,1,1,7,2019,3,2019,3,5
463894,1,0,1,6,2019,10,2019,10,5
267323,1,1,1,7,2019,3,2019,4,5
226970,1,1,1,4,2019,2,2019,2,2
173860,1,1,2,3,2018,12,2018,12,2
232903,0,1,2,6,2019,2,2019,2,5
569666,1,0,1,3,2019,9,2019,9,7
181434,0,1,1,7,2018,12,2018,12,2
404225,1,1,1,3,2019,6,2019,7,2
136808,1,1,2,7,2018,9,2018,10,2
505417,1,1,1,4,2017,12,2017,12,7
240362,0,1,2,4,2019,3,2019,3,5
363077,1,1,2,4,2019,5,2019,6,5
272758,0,1,1,6,2019,3,2019,4,5
291593,1,0,1,2,2019,4,2019,4,2
485681,0,0,1,5,2020,1,2020,1,12
196690,0,0,2,7,2019,1,2019,1,5
461260,0,0,1,7,2019,10,2019,10,2
397327,1,0,1,7,2019,6,2019,6,9
548126,0,0,1,7,2019,1,2019,1,7
242562,0,1,1,7,2019,3,2019,3,5
425934,0,0,1,3,2019,7,2019,7,4
412609,0,0,1,6,2019,7,2019,7,7
263534,1,1,1,7,2019,3,2019,3,5
127467,1,1,2,4,2018,9,2018,9,1
30397,0,0,1,6,2017,9,2017,10,2
383216,0,0,1,6,2019,6,2019,6,5
518745,0,0,2,6,2018,3,2018,3,27
389813,0,0,2,3,2019,6,2019,6,4
65216,1,0,2,7,2018,3,2018,3,1
483951,0,0,1,7,2020,1,2020,1,1
20888,0,0,1,7,2017,8,2017,8,7
162616,1,1,2,2,2018,11,2018,11,1
528134,1,1,2,2,2018,5,2018,5,5
170345,1,1,1,6,2018,11,2018,11,2
544939,0,0,2,5,2018,12,2018,12,86
151496,1,1,1,3,2018,10,2018,10,5
156599,0,1,1,5,2018,11,2018,11,2
486666,1,0,1,2,2020,1,2020,1,19
81597,1,0,1,7,2018,4,2018,4,5
8185,0,0,1,7,2017,3,2017,3,2
268285,1,1,1,3,2019,3,2019,4,4
5567,0,0,1,7,2017,2,2017,2,2
220221,0,1,2,5,2019,2,2019,2,1
438938,0,0,1,6,2019,8,2019,8,2
233371,1,1,1,7,2019,2,2019,3,1
354776,0,1,1,6,2019,5,2019,5,5
130978,0,1,1,7,2018,9,2018,9,2
522508,1,1,1,3,2018,4,2018,4,5
3579,0,0,1,7,2017,2,2017,2,2
519664,0,1,2,5,2018,3,2018,4,2
157840,1,1,2,3,2018,11,2018,11,2
154783,1,1,1,4,2018,10,2018,11,5
248791,1,1,1,6,2019,3,2019,3,2
96973,0,1,1,7,2018,6,2018,6,5
497720,1,0,1,3,2017,9,2017,9,7
239551,0,1,2,6,2019,3,2019,3,2
88682,0,1,2,5,2018,5,2018,5,5
174113,1,1,2,3,2018,12,2018,12,5
46088,0,0,1,7,2017,12,2017,12,2
215239,0,1,1,7,2019,2,2019,2,1
527912,0,1,2,3,2018,5,2018,5,2
107861,1,0,2,6,2018,7,2018,7,1
103979,1,1,2,7,2018,6,2018,7,1
148178,1,1,1,6,2018,10,2018,10,5
519231,0,1,1,5,2018,3,2018,3,2
164727,1,1,2,4,2018,11,2018,11,9
10809,0,1,2,4,2017,5,2017,5,8
130237,0,1,2,2,2018,9,2018,9,2
538798,0,0,1,7,2018,10,2018,10,7
568219,0,0,1,3,2019,9,2019,9,7
374388,1,0,1,4,2019,6,2019,6,1
343102,1,1,1,7,2019,5,2019,5,1
338108,0,0,1,4,2019,5,2019,5,2
117931,1,1,1,3,2018,8,2018,8,5
567201,0,0,2,2,2019,8,2019,8,7
43139,1,0,1,7,2017,11,2017,11,5
465803,1,1,1,5,2019,10,2019,10,4
435538,1,1,1,3,2019,8,2019,8,1
241436,0,1,1,1,2019,3,2019,3,2
423058,0,0,1,7,2019,7,2019,7,5
553128,0,0,2,3,2019,3,2019,3,7
268266,1,1,2,3,2019,3,2019,4,5
142348,0,1,2,7,2018,10,2018,10,5
17169,0,0,2,3,2017,7,2017,7,1
20339,0,0,2,7,2017,8,2017,8,5
257792,0,1,2,5,2019,3,2019,3,2
577333,0,0,1,4,2019,12,2019,12,65
191111,1,1,2,7,2018,12,2019,1,5
441276,0,0,1,5,2019,8,2019,8,4
344712,1,1,1,6,2019,5,2019,5,1
471291,0,0,2,5,2019,11,2019,11,1
262262,1,1,2,7,2019,3,2019,3,2
551642,1,1,1,4,2019,2,2019,2,17
237865,1,1,2,7,2019,3,2019,3,5
120310,1,0,2,6,2018,8,2018,8,2
140117,1,0,1,7,2018,10,2018,10,1
521109,1,0,2,6,2018,4,2018,4,5
115955,0,0,1,6,2018,8,2018,8,2
173570,1,1,1,6,2018,11,2018,12,2
75157,1,0,2,6,2018,4,2018,4,2
49193,0,0,2,4,2017,12,2017,12,1
100536,0,1,1,6,2018,6,2018,6,2
109339,0,0,2,7,2018,7,2018,7,2
453865,1,1,1,4,2019,9,2019,9,5
61513,0,0,1,5,2018,2,2018,2,5
320336,0,1,2,5,2019,5,2019,5,2
421877,0,0,2,7,2019,7,2019,7,1
210206,1,1,2,2,2019,1,2019,2,5
234947,1,1,1,7,2019,2,2019,3,5
126361,1,0,1,7,2018,9,2018,9,5
514568,1,0,2,7,2018,2,2018,2,7
143977,1,1,1,4,2018,10,2018,10,5
477288,0,0,1,4,2019,12,2019,12,5
62652,1,0,1,3,2018,2,2018,2,2
515714,0,1,1,4,2018,3,2018,3,5
326544,0,0,1,2,2019,5,2019,5,1
320351,0,1,1,7,2019,5,2019,5,2
427234,0,0,1,3,2019,7,2019,7,5
529603,0,0,2,3,2018,6,2018,6,30
462607,0,0,1,7,2019,10,2019,10,7
382998,1,1,1,7,2019,6,2019,6,2
203175,0,0,2,5,2019,1,2019,1,5
334133,1,1,1,6,2019,5,2019,5,5
54959,1,0,1,5,2018,1,2018,1,2
527362,0,0,1,6,2018,5,2018,5,7
335466,1,1,1,4,2019,5,2019,5,5
271761,1,1,1,4,2019,3,2019,4,1
351372,0,1,2,6,2019,5,2019,5,2
571211,0,0,2,1,2019,10,2019,10,7
258826,1,1,1,3,2019,3,2019,3,1
186680,1,1,1,7,2018,12,2018,12,2
561171,0,0,2,3,2019,6,2019,6,17
412688,1,1,1,4,2019,7,2019,12,1
177216,1,1,2,3,2018,12,2018,12,2
521622,1,0,1,4,2018,4,2018,4,7
197839,0,0,2,2,2019,1,2019,1,2
236739,1,1,2,7,2019,2,2019,3,2
521364,1,0,1,4,2018,4,2018,4,1
302804,0,1,1,7,2019,4,2019,4,1
125313,1,1,1,2,2018,9,2018,9,1
505336,0,0,2,6,2017,12,2017,12,2
490655,0,1,1,5,2017,4,2017,4,85
178857,1,1,2,7,2018,12,2018,12,2
448197,0,0,1,6,2019,9,2019,9,5
99822,0,1,1,7,2018,6,2018,6,5
534493,0,0,1,7,2018,8,2018,8,7
575173,1,0,2,3,2019,11,2019,11,7
89857,0,0,1,7,2018,5,2018,5,2
156579,1,1,2,2,2018,11,2018,11,2
48590,1,0,1,4,2017,12,2017,12,2
300828,1,0,1,4,2019,4,2019,4,1
334776,1,1,1,4,2019,5,2019,5,9
566885,0,0,2,4,2019,8,2019,8,7
340807,1,0,2,1,2019,5,2019,5,2
500588,0,0,1,1,2017,10,2017,10,7
334345,1,1,1,7,2019,5,2019,5,5
300107,1,1,2,7,2019,4,2019,4,2
31593,0,0,1,7,2017,10,2017,10,2
390199,0,0,1,3,2019,6,2019,6,5
425888,0,0,1,3,2019,7,2019,7,2
503006,1,0,1,6,2017,11,2017,11,7
43840,1,1,2,4,2017,11,2017,12,2
457227,0,0,1,7,2019,9,2019,9,7
145081,0,1,2,7,2018,10,2018,10,2
386579,0,1,1,7,2019,6,2019,6,1
508188,0,0,1,7,2017,12,2017,12,2
329458,1,1,2,5,2019,5,2019,5,1
224469,0,1,1,4,2019,2,2019,2,5
124921,0,0,1,7,2018,9,2018,9,7
11113,0,0,1,7,2017,5,2017,5,7
129410,1,1,2,5,2018,9,2018,9,2
14229,0,0,2,4,2017,6,2017,6,5
160714,1,1,1,6,2018,11,2018,11,2
21757,1,0,1,2,2017,8,2017,8,2
263952,1,1,1,5,2019,3,2019,3,5
431640,0,0,2,6,2019,8,2019,8,2
62233,0,0,2,7,2018,2,2018,2,7
303243,1,0,1,5,2019,4,2019,4,5
469455,0,0,1,2,2019,11,2019,11,7
94301,0,1,1,7,2018,5,2018,6,2
356575,1,1,1,7,2019,5,2019,5,5
256746,1,1,2,7,2019,3,2019,3,2
374565,0,0,1,4,2019,6,2019,6,2
536376,1,0,2,7,2018,9,2018,9,57
131305,1,1,2,4,2018,9,2018,9,2
174630,1,1,1,5,2018,12,2018,12,2
411675,0,0,1,7,2019,7,2019,7,2
303039,0,0,1,3,2019,4,2019,6,5
521338,0,1,1,3,2018,4,2018,4,5
457023,1,0,1,6,2019,9,2019,9,5
570883,0,0,1,7,2020,1,2020,1,27
489903,1,0,2,5,2017,3,2017,3,1
121303,0,1,2,5,2018,8,2018,8,5
69067,0,0,2,7,2018,3,2018,3,2
34757,0,0,1,7,2017,10,2017,10,2
168254,1,1,1,7,2018,11,2018,11,2
215077,1,1,2,4,2019,2,2019,2,1
537763,1,0,1,4,2018,9,2018,9,7
98554,0,1,1,5,2018,6,2018,6,2
42653,1,0,2,6,2017,11,2017,11,5
526854,0,0,1,7,2018,5,2018,5,5
207162,0,0,2,6,2019,1,2019,1,2
1561,0,0,1,7,2017,1,2017,1,1
163689,1,1,1,6,2018,11,2018,11,2
4689,0,0,2,6,2017,2,2017,2,1
397755,1,0,2,6,2019,6,2019,6,1
254689,0,1,1,7,2019,3,2019,3,2
308353,0,0,2,2,2019,4,2019,4,2
248095,1,1,1,7,2019,3,2019,3,1
83190,0,0,1,7,2018,5,2018,5,2
142341,1,1,1,5,2018,10,2018,10,2
489050,0,0,1,7,2017,2,2017,2,7
130414,1,1,2,5,2018,9,2018,9,2
228188,0,1,2,5,2019,2,2019,2,5
332229,1,0,2,3,2019,5,2019,5,1
413552,1,0,1,5,2019,7,2019,7,5
467640,0,0,2,7,2019,11,2019,11,4
525329,1,1,2,1,2018,5,2018,5,5
424777,1,0,1,3,2019,7,2019,7,5
392647,0,0,2,6,2019,6,2019,6,5
108688,0,0,2,7,2018,7,2018,7,5
127468,1,1,1,3,2018,9,2018,9,1
396856,0,0,1,7,2019,6,2019,6,7
526692,1,0,2,6,2018,5,2018,5,7
219340,1,1,1,6,2019,2,2019,2,5
172709,1,1,2,5,2018,11,2018,12,5
496747,0,0,1,1,2017,9,2017,9,7
187045,1,1,2,4,2018,12,2018,12,1
43671,1,1,2,5,2017,11,2017,12,1
183128,1,1,2,2,2018,12,2018,12,2
549799,0,1,1,7,2019,2,2019,2,17
304484,0,0,1,3,2019,4,2019,4,2
426016,1,0,1,3,2019,7,2019,7,5
454348,0,0,1,7,2019,9,2019,9,7
336469,1,1,2,7,2019,5,2019,5,5
543538,1,0,2,7,2018,11,2018,11,2
363510,1,1,1,2,2019,5,2019,6,5
247493,1,1,1,5,2019,3,2019,3,2
295723,1,0,1,5,2019,4,2019,4,9
491423,0,0,1,2,2017,5,2017,5,7
34911,0,0,1,6,2017,10,2017,10,5
240127,0,1,1,7,2019,3,2019,3,2
38084,1,1,1,4,2017,11,2017,11,5
500820,0,0,2,7,2017,10,2017,10,7
165101,1,1,1,7,2018,11,2018,11,2
319129,1,1,1,7,2019,5,2019,5,1
224470,1,1,1,7,2019,2,2019,2,5
53278,1,0,1,2,2018,1,2018,1,2
308631,0,1,1,6,2019,4,2019,4,2
566004,0,0,1,1,2019,8,2019,8,7
437286,1,0,2,7,2019,8,2019,8,5
402189,1,1,1,5,2019,6,2019,7,1
404913,1,0,1,2,2019,7,2019,7,5
53500,1,0,1,7,2018,1,2018,1,2
219085,1,1,1,2,2019,2,2019,2,2
146428,1,0,1,7,2018,10,2018,10,2
223508,1,1,2,7,2019,2,2019,2,2
562941,0,0,1,7,2019,9,2019,9,17
282412,0,0,1,2,2019,4,2019,4,5
441454,0,0,2,7,2019,8,2019,8,5
184162,1,1,1,7,2018,12,2018,12,2
117685,1,1,1,5,2018,8,2018,8,5
558579,0,0,1,6,2019,5,2019,5,7
6697,0,0,1,7,2017,2,2017,2,7
260895,0,1,1,5,2019,3,2019,3,5
305859,0,0,2,3,2019,4,2019,4,2
90941,0,0,1,6,2018,5,2018,5,2
320104,1,1,1,7,2019,5,2019,5,2
238728,0,1,1,4,2019,3,2019,3,5
581489,0,0,1,6,2020,3,2020,3,7
575492,0,1,2,4,2019,11,2019,12,7
110439,1,0,2,7,2018,7,2018,7,1
4134,0,0,1,7,2017,2,2017,2,2
189970,0,1,1,6,2018,12,2018,12,5
437236,1,0,2,4,2019,8,2019,8,5
99977,0,1,1,7,2018,6,2018,6,5
467501,0,0,1,7,2019,11,2019,11,2
249238,1,1,2,7,2019,3,2019,3,5
89120,1,0,1,6,2018,5,2018,5,2
258131,0,1,1,3,2019,3,2019,3,5
398092,1,0,2,6,2019,6,2019,6,5
73795,0,0,1,7,2018,4,2018,4,2
155856,1,1,1,6,2018,11,2018,11,2
271698,0,1,2,3,2019,3,2019,3,2
261087,1,1,1,7,2019,3,2019,3,5
332513,0,1,2,4,2019,5,2019,5,1
34514,0,0,1,6,2017,10,2017,10,2
559115,0,0,1,2,2019,5,2019,5,4
255419,0,0,1,7,2019,3,2019,3,7
334579,1,1,1,1,2019,5,2019,5,5
67968,1,0,2,7,2018,3,2018,3,5
274264,1,1,2,7,2019,4,2019,4,5
85397,1,0,2,7,2018,5,2018,5,5
376897,0,1,2,3,2019,6,2019,6,9
92565,0,0,2,7,2018,5,2018,5,1
484688,1,0,1,7,2020,1,2020,1,23
537984,0,0,2,2,2018,9,2018,9,7
497734,0,0,1,6,2017,9,2017,9,84
356159,0,1,1,1,2019,5,2019,5,2
28779,0,0,1,7,2017,9,2017,9,5
333534,1,1,1,7,2019,5,2019,5,1
226602,1,1,1,5,2019,2,2019,2,5
61548,0,0,1,6,2018,2,2018,2,2
379662,0,0,1,5,2019,6,2019,6,27
228408,0,1,1,6,2019,2,2019,2,2
77885,0,0,1,7,2018,4,2018,4,2
412809,0,0,2,4,2019,7,2019,7,1
202447,0,0,1,6,2019,1,2019,1,1
131974,0,1,1,7,2018,9,2018,9,2
503980,0,0,2,2,2017,11,2017,11,27
192635,1,1,1,2,2018,12,2019,1,2
570766,0,1,1,5,2019,10,2019,10,2
301289,0,1,2,7,2019,4,2019,4,2
170185,1,1,2,4,2018,11,2018,11,2
177586,1,1,1,3,2018,12,2018,12,1
49825,0,0,2,3,2017,12,2017,12,5
383783,0,1,1,7,2019,6,2019,6,2
111876,1,0,2,7,2018,7,2018,8,5
246486,1,1,1,3,2019,3,2019,3,2
167731,1,1,1,5,2018,11,2018,11,2
360982,0,1,1,7,2019,5,2019,5,2
296681,1,0,1,4,2019,4,2019,4,2
28963,0,0,1,7,2017,9,2017,9,2
415921,1,0,2,5,2019,7,2019,7,2
354605,0,1,1,3,2019,5,2019,5,2
192079,1,1,1,7,2018,12,2019,1,5
321069,1,1,1,5,2019,5,2019,5,1
396709,0,0,1,7,2019,6,2019,6,7
412793,1,0,1,6,2019,7,2019,7,2
413905,0,1,2,3,2019,7,2020,1,5
36315,1,0,1,7,2017,10,2017,11,6
3412,0,0,2,5,2017,1,2017,1,2
10012,0,0,1,4,2017,4,2017,4,1
281083,0,0,1,3,2019,4,2019,4,1
72268,1,0,2,6,2018,3,2018,3,2
184899,1,1,2,6,2018,12,2018,12,1
507784,0,0,2,7,2017,12,2017,12,7
204818,1,0,1,7,2019,1,2019,1,2
293475,1,1,2,6,2019,4,2019,4,5
522015,0,0,1,3,2018,4,2018,4,4
325597,0,1,2,4,2019,5,2019,5,1
418742,0,0,2,6,2019,7,2019,7,12
285234,1,1,1,7,2019,4,2019,4,2
73495,1,1,1,4,2018,3,2018,4,5
169746,1,1,2,4,2018,11,2018,11,2
384942,0,0,1,1,2019,6,2019,6,5
424757,0,0,2,6,2019,7,2019,7,2
6528,0,0,2,7,2017,2,2017,2,5
543059,1,0,2,5,2018,11,2018,11,7
87862,0,1,1,2,2018,5,2018,5,2
365575,1,1,2,3,2019,5,2019,6,2
378220,1,0,2,6,2019,6,2019,6,4
1215,0,0,1,7,2017,1,2017,1,2
119809,0,1,2,5,2018,8,2018,8,2
395091,0,1,1,7,2019,6,2019,6,5
121339,1,1,2,3,2018,8,2018,8,5
542513,1,0,2,2,2018,11,2018,11,7
70541,0,1,1,5,2018,3,2018,3,2
92049,0,1,2,6,2018,5,2018,5,5
94948,0,0,1,7,2018,6,2018,6,7
62852,0,0,1,7,2018,2,2018,2,2
39815,0,0,1,7,2017,11,2017,11,2
372825,1,1,1,7,2019,6,2019,6,2
68526,0,0,1,6,2018,3,2018,3,2
139199,1,1,2,6,2018,10,2018,10,5
430052,0,0,1,7,2019,7,2019,7,7
282117,1,1,2,7,2019,4,2019,4,1
415055,0,0,2,3,2019,7,2019,7,5
462551,0,0,1,7,2019,10,2019,10,2
102566,1,1,1,7,2018,6,2018,6,5
44547,0,0,2,3,2017,12,2017,12,1
154515,1,1,1,4,2018,10,2018,11,2
7705,0,0,1,7,2017,3,2017,3,7
40433,1,1,2,5,2017,11,2017,11,2
435834,0,0,1,6,2019,8,2019,8,1
293514,1,0,1,5,2019,4,2019,4,2
111860,0,0,1,4,2018,7,2018,7,2
278787,1,1,2,6,2019,4,2019,4,2
133931,1,0,1,3,2018,9,2018,9,7
7688,0,0,2,7,2017,3,2017,3,5
160957,1,1,1,7,2018,11,2018,11,2
3696,0,0,2,1,2017,2,2017,2,5
407741,1,1,1,7,2019,7,2020,1,5
576644,0,0,2,6,2019,12,2019,12,17
248740,1,1,1,4,2019,3,2019,3,5
330809,1,1,2,6,2019,5,2019,5,5
451898,1,1,2,1,2019,9,2019,9,1
255403,1,1,2,4,2019,3,2019,3,5
429796,0,0,2,5,2019,7,2019,7,5
105305,0,1,1,5,2018,7,2018,7,1
293548,0,0,1,4,2019,4,2019,4,5
177722,1,1,2,7,2018,12,2018,12,5
538568,0,0,2,7,2018,10,2018,10,7
162615,1,1,1,3,2018,11,2018,11,1
246286,0,1,2,5,2019,3,2019,3,2
71831,0,0,1,7,2018,3,2018,3,5
118338,0,0,1,7,2018,8,2018,8,2
565352,1,1,2,4,2019,8,2019,8,57
322342,0,1,2,6,2019,5,2019,5,2
91218,0,1,1,4,2018,5,2018,5,5
197491,0,1,1,4,2019,1,2019,1,2
464060,0,0,1,7,2019,10,2019,10,5
74625,0,0,1,7,2018,4,2018,4,7
11492,0,0,1,5,2017,5,2017,5,5
193652,0,0,1,7,2019,1,2019,1,7
450369,0,1,2,3,2019,9,2019,9,5
303319,0,0,2,2,2019,4,2019,4,2
321073,1,1,2,5,2019,5,2019,5,5
312367,1,1,1,4,2019,4,2019,5,2
68796,0,0,1,7,2018,3,2018,3,7
179725,0,1,1,7,2018,12,2018,12,1
446372,0,1,2,3,2019,8,2019,8,2
59409,0,0,1,7,2018,2,2018,2,1
465210,1,0,2,3,2019,10,2019,10,5
113578,0,0,2,7,2018,8,2018,8,2
157362,1,1,2,3,2018,11,2018,11,1
481558,0,1,1,4,2019,12,2019,12,1
234651,0,1,1,4,2019,2,2019,2,5
123465,0,0,1,6,2018,8,2018,8,7
424011,1,0,1,3,2019,7,2019,7,2
439969,0,0,1,4,2019,8,2019,8,5
226303,0,1,1,7,2019,2,2019,2,2
282497,0,0,1,7,2019,4,2019,4,7
413233,0,0,1,7,2019,7,2019,7,2
381425,0,0,2,2,2019,6,2019,6,10
40866,1,1,1,4,2017,11,2017,11,5
108119,1,1,2,4,2018,7,2018,7,5
30648,1,0,2,5,2017,9,2017,10,1
237918,1,1,2,7,2019,3,2019,3,5
552546,0,1,1,3,2019,3,2019,3,5
192350,0,1,1,4,2018,12,2018,12,2
368935,0,0,2,4,2019,6,2019,6,2
533715,0,0,1,7,2018,7,2018,8,4
464661,0,0,1,7,2019,10,2019,10,2
81516,1,1,2,4,2018,4,2018,4,5
154455,1,1,2,7,2018,10,2018,11,5
248555,1,1,1,5,2019,3,2019,3,5
209926,0,1,1,5,2019,1,2019,2,5
333372,1,1,2,4,2019,5,2019,5,5
294134,1,0,2,2,2019,4,2019,4,2
133979,0,1,1,6,2018,9,2018,9,2
315696,1,0,1,4,2019,5,2019,5,2
160681,1,1,1,4,2018,11,2018,11,5
209489,0,0,2,5,2019,1,2019,1,5
435250,1,0,2,2,2019,8,2019,8,2
427503,0,0,2,1,2019,7,2019,7,5
96791,1,1,2,7,2018,6,2018,6,1
81621,0,1,1,5,2018,4,2018,4,2
55278,0,0,1,7,2018,1,2018,1,2
338349,1,0,2,3,2019,5,2019,5,5
236416,1,1,1,7,2019,2,2019,3,2
102670,1,1,2,2,2018,6,2018,6,5
460376,1,1,2,2,2019,10,2019,10,5
354024,0,1,1,7,2019,5,2019,5,2
525890,1,0,1,4,2018,5,2018,5,7
538811,0,0,1,7,2018,10,2018,10,2
301972,1,0,1,7,2019,4,2019,4,7
27117,0,0,1,7,2017,9,2017,9,5
189543,1,1,1,2,2018,12,2018,12,4
331475,1,1,1,5,2019,5,2019,5,5
397980,0,0,2,7,2019,6,2019,6,5
434699,1,0,2,7,2019,8,2019,8,1
209745,1,1,1,6,2019,1,2019,2,5
230,0,0,2,5,2017,1,2017,1,1
250144,1,1,1,5,2019,3,2019,3,5
110183,1,1,1,7,2018,7,2018,7,5
314030,1,1,1,5,2019,5,2019,5,2
411451,0,1,2,3,2019,7,2019,7,1
544411,0,1,1,3,2018,12,2018,12,4
358233,1,1,1,7,2019,5,2019,6,2
252010,1,1,1,7,2019,3,2019,3,1
371425,0,0,1,1,2019,6,2019,6,1
394518,0,0,2,4,2019,6,2019,6,2
400909,0,0,1,3,2019,6,2019,6,5
401636,0,1,1,7,2019,6,2019,6,2
503106,0,0,1,7,2017,11,2017,11,2
504024,0,0,2,5,2017,11,2017,11,4
570045,0,0,2,4,2020,2,2020,2,27
82784,1,1,2,6,2018,4,2018,5,5
530965,1,1,2,3,2018,6,2018,7,12
404936,0,0,1,7,2019,7,2019,7,1
419143,0,0,2,7,2019,7,2019,7,2
10945,0,0,2,7,2017,5,2017,5,2
271094,1,1,2,3,2019,3,2019,4,5
32679,1,0,2,3,2017,10,2017,10,1
494391,0,0,2,3,2017,7,2017,8,5
247417,0,1,1,4,2019,3,2019,3,5
102772,0,1,1,2,2018,6,2018,6,5
79487,1,1,1,6,2018,4,2018,4,5
109873,0,1,1,7,2018,7,2018,7,1
334650,0,1,1,6,2019,5,2019,5,2
12317,0,0,1,7,2017,5,2017,5,2
152456,1,1,2,7,2018,10,2018,10,2
172962,1,1,1,7,2018,11,2018,12,1
78510,0,0,1,7,2018,4,2018,4,2
399541,0,0,2,3,2019,6,2019,6,1
25850,0,0,1,7,2017,9,2017,9,7
479650,0,0,2,7,2019,12,2019,12,7
540615,0,1,2,5,2018,10,2018,10,2
467472,0,0,2,3,2019,11,2019,11,7
436228,1,0,2,2,2019,8,2019,8,5
82591,1,1,1,6,2018,4,2018,5,2
202483,0,0,2,1,2019,1,2019,1,5
435918,0,0,1,1,2019,8,2019,8,27
139936,1,1,1,6,2018,10,2018,10,2
244,1,0,2,4,2017,1,2017,1,1
267832,1,1,1,4,2019,3,2019,3,5
221651,1,1,1,6,2019,2,2019,2,5
163855,1,1,2,2,2018,11,2018,11,2
189668,1,1,1,6,2018,12,2018,12,1
495263,0,0,1,6,2017,8,2017,8,7
33844,1,0,2,5,2017,10,2017,10,5
393905,0,0,1,6,2019,6,2019,6,7
468085,0,0,1,7,2019,11,2019,11,5
169660,0,1,1,6,2018,11,2018,11,5
428641,0,0,1,3,2019,7,2019,7,1
373866,0,0,2,3,2019,6,2019,6,2
147948,1,1,2,5,2018,10,2018,10,2
146420,1,1,1,5,2018,10,2018,10,5
318612,0,1,1,7,2019,5,2019,5,2
299776,0,0,2,3,2019,4,2019,4,1
466046,0,0,2,3,2019,10,2019,10,5
104516,1,0,2,6,2018,6,2018,7,5
291340,1,0,2,2,2019,4,2019,4,5
